"","client_id","contract_id","contract_start","contract_end","inter_complex"
"475",746,1013,"10/11/2016","10/11/2016",17115+17115i
"476",2491,1015,"1/10/2020","1/04/2021",18536+18718i
"477",2493,1016,"25/03/2021","25/03/2021",18711+18711i
"478",442,1018,"1/01/2015","1/01/2015",16436+16436i
"479",2495,1019,"27/07/2020","27/07/2021",18470+18835i
"480",2497,1021,"1/01/2015","1/01/2015",16436+16436i
"481",2498,1022,"21/10/2016","21/10/2016",17095+17095i
"482",2489,1028,"6/01/2020","6/07/2021",18267+18814i
"483",2489,1027,"6/01/2020","6/07/2021",18267+18814i
"484",2503,1029,"27/12/2016","27/12/2018",17162+17892i
"485",70,1034,"4/08/2016","4/08/2019",17017+18112i
"486",70,1309,"1/01/2015","1/01/2015",16436+16436i
"487",70,1310,"1/09/2016","1/09/2016",17045+17045i
"488",70,1311,"1/09/2016","1/09/2016",17045+17045i
"489",62,1035,"15/12/2016","15/12/2016",17150+17150i
"490",159,1042,"1/01/2015","1/01/2015",16436+16436i
"491",2511,1043,"30/11/2020","30/11/2021",18596+18961i
"492",35,1045,"21/08/2020","21/08/2020",18495+18495i
"493",2513,1046,"25/10/2016","25/10/2016",17099+17099i
"494",2518,1051,"14/11/2016","14/11/2019",17119+18214i
"495",2389,1052,"10/05/2016","10/11/2017",16931+17480i
"496",2523,1057,"3/07/2016","3/07/2016",16985+16985i
"497",2527,1061,"28/08/2020","28/08/2022",18502+19232i
"498",2529,1063,"16/10/2019","16/10/2020",18185+18551i
"499",2482,1004,"9/11/2016","9/11/2016",17114+17114i
"500",756,1066,"17/07/2020","17/07/2022",18460+19190i
"501",2531,1067,"15/11/2016","15/11/2016",17120+17120i
"502",2531,1068,"15/11/2016","15/11/2016",17120+17120i
"503",756,1071,"17/07/2020","17/07/2022",18460+19190i
"504",18,1072,"2/03/2021","2/03/2022",18688+19053i
"505",2500,1024,"28/06/2016","28/06/2016",16980+16980i
"506",42,1075,"11/03/2021","11/03/2022",18697+19062i
"507",2538,1077,"9/11/2016","9/11/2016",17114+17114i
"508",2539,1078,"8/11/2016","8/11/2016",17113+17113i
"509",116,1080,"27/04/2016","27/10/2016",16918+17101i
"510",2542,1082,"3/04/2019","3/10/2019",17989+18172i
"511",18275,3231,"1/02/2018","1/08/2019",17563+18109i
"512",852,1361,"18/05/2016","18/05/2019",16939+18034i
"513",2300,1086,"16/07/2016","16/07/2016",16998+16998i
"514",2549,1090,"21/11/2016","21/11/2016",17126+17126i
"515",2550,1091,"8/05/2017","8/05/2020",17294+18390i
"516",2550,1092,"19/01/2021","19/01/2022",18646+19011i
"517",503,1095,"1/12/2020","1/12/2021",18597+18962i
"518",654,1096,"11/08/2016","11/08/2016",17024+17024i
"519",2552,1099,"21/01/2020","21/07/2021",18282+18829i
"520",2551,1093,"1/01/2019","1/09/2019",17897+18140i
"521",821,1101,"9/09/2016","9/09/2016",17053+17053i
"522",2554,1102,"1/10/2020","1/10/2021",18536+18901i
"523",2497,1104,"28/10/2016","28/10/2017",17102+17467i
"524",2557,1106,"1/01/2015","1/01/2015",16436+16436i
"525",2558,1107,"31/10/2016","31/10/2016",17105+17105i
"526",2561,1110,"13/10/2016","13/10/2017",17087+17452i
"527",364,1869,"13/03/2017","13/03/2017",17238+17238i
"528",2564,1117,"1/01/2015","1/01/2015",16436+16436i
"529",395,1118,"22/11/2016","22/11/2016",17127+17127i
"530",2566,1120,"1/01/2015","1/01/2015",16436+16436i
"531",480,1121,"14/11/2016","14/11/2016",17119+17119i
"532",480,1122,"14/11/2016","14/11/2019",17119+18214i
"533",574,1123,"14/11/2016","14/11/2016",17119+17119i
"534",2567,1124,"31/01/2020","31/01/2022",18292+19023i
"535",2568,1125,"22/11/2016","22/11/2016",17127+17127i
"536",2568,1126,"1/01/2015","1/01/2015",16436+16436i
"537",2568,1127,"5/07/2017","5/07/2020",17352+18448i
"538",450,1128,"23/03/2021","23/03/2022",18709+19074i
"539",120,1130,"24/11/2016","24/11/2016",17129+17129i
"540",2571,1131,"19/01/2021","19/01/2023",18646+19376i
"541",2574,1134,"16/11/2016","16/11/2016",17121+17121i
"542",2184,1140,"11/03/2020","11/03/2022",18332+19062i
"543",493,1142,"13/11/2016","13/11/2019",17118+18213i
"544",493,1143,"14/11/2016","14/11/2016",17119+17119i
"545",493,1144,"20/11/2016","20/11/2016",17125+17125i
"546",493,1145,"23/11/2016","23/11/2016",17128+17128i
"547",2576,1138,"1/01/2015","1/01/2015",16436+16436i
"548",2576,1146,"1/01/2015","1/01/2015",16436+16436i
"549",2578,1147,"17/12/2018","17/12/2020",17882+18613i
"550",2578,1148,"24/11/2016","24/11/2016",17129+17129i
"551",2580,1150,"9/01/2020","9/01/2021",18270+18636i
"552",2582,1152,"24/09/2016","24/09/2016",17068+17068i
"553",2583,1154,"31/07/2016","31/07/2019",17013+18108i
"554",2583,1155,"12/09/2016","12/09/2019",17056+18151i
"555",2584,1156,"7/09/2020","7/12/2021",18512+18968i
"556",450,1413,"15/12/2016","15/12/2016",17150+17150i
"557",450,1414,"15/12/2016","15/12/2017",17150+17515i
"558",450,1416,"1/01/2015","1/01/2015",16436+16436i
"559",450,1424,"1/01/2015","1/01/2015",16436+16436i
"560",450,1425,"15/12/2016","15/12/2016",17150+17150i
"561",450,1426,"15/12/2016","15/12/2016",17150+17150i
"562",450,1427,"15/12/2016","15/12/2016",17150+17150i
"563",450,1428,"15/12/2016","15/12/2016",17150+17150i
"564",450,1431,"15/12/2016","15/12/2017",17150+17515i
"565",450,1432,"15/12/2016","15/12/2016",17150+17150i
"566",450,1434,"15/12/2016","15/12/2016",17150+17150i
"567",450,1435,"15/12/2016","15/12/2016",17150+17150i
"568",450,1436,"15/12/2016","15/12/2016",17150+17150i
"569",450,1437,"15/12/2016","15/12/2016",17150+17150i
"570",450,1438,"15/12/2016","15/12/2016",17150+17150i
"571",450,1439,"15/12/2016","15/12/2016",17150+17150i
"572",450,1440,"15/12/2016","15/12/2016",17150+17150i
"573",450,1441,"1/01/2015","1/01/2015",16436+16436i
"574",450,1443,"15/12/2016","15/12/2016",17150+17150i
"575",450,1444,"15/12/2016","15/12/2016",17150+17150i
"576",450,1447,"15/12/2016","15/12/2016",17150+17150i
"577",450,1450,"1/01/2015","1/01/2015",16436+16436i
"578",450,1451,"15/12/2016","15/12/2016",17150+17150i
"579",450,1459,"15/12/2016","15/12/2016",17150+17150i
"580",450,1460,"15/12/2016","15/12/2016",17150+17150i
"581",450,1461,"15/12/2016","15/12/2016",17150+17150i
"582",450,1463,"15/12/2016","15/12/2016",17150+17150i
"583",450,1464,"15/12/2016","15/12/2016",17150+17150i
"584",450,1465,"15/12/2016","15/12/2017",17150+17515i
"585",450,1466,"15/12/2016","15/12/2016",17150+17150i
"586",450,1470,"15/12/2016","15/12/2016",17150+17150i
"587",450,1473,"15/12/2016","15/12/2016",17150+17150i
"588",450,1474,"15/12/2016","15/12/2016",17150+17150i
"589",450,1475,"9/09/2016","9/09/2016",17053+17053i
"590",450,1476,"1/01/2015","1/01/2015",16436+16436i
"591",450,1477,"15/12/2016","15/12/2016",17150+17150i
"592",450,1480,"3/11/2014","3/11/2014",16377+16377i
"593",450,1158,"2/03/2015","2/03/2018",16496+17592i
"594",364,1159,"8/05/2019","8/05/2020",18024+18390i
"595",364,1484,"1/12/2016","1/12/2017",17136+17501i
"596",364,1116,"26/03/2019","26/03/2020",17981+18347i
"597",606,1161,"2/12/2019","2/12/2023",18232+19693i
"598",738,413,"1/01/2015","1/01/2015",16436+16436i
"599",450,1479,"15/12/2016","15/12/2016",17150+17150i
"600",2594,1166,"8/03/2018","8/03/2019",17598+17963i
"601",2181,1167,"7/10/2019","7/10/2020",18176+18542i
"602",2595,1168,"30/05/2016","30/05/2016",16951+16951i
"603",2596,1169,"16/06/2016","16/12/2016",16968+17151i
"604",2599,1172,"1/01/2015","1/01/2015",16436+16436i
"605",387,1173,"25/11/2015","25/11/2015",16764+16764i
"606",387,1174,"28/11/2016","28/11/2016",17133+17133i
"607",387,1175,"28/11/2016","28/11/2016",17133+17133i
"608",2567,1176,"31/01/2020","31/01/2022",18292+19023i
"609",2601,1178,"16/06/2016","16/06/2019",16968+18063i
"610",387,1180,"12/06/2017","12/06/2017",17329+17329i
"611",387,1181,"1/01/2015","1/01/2015",16436+16436i
"612",387,1182,"29/11/2016","29/11/2016",17134+17134i
"613",387,1183,"1/07/2015","1/07/2015",16617+16617i
"614",387,1184,"18/08/2015","18/08/2015",16665+16665i
"615",387,1185,"1/09/2015","1/09/2015",16679+16679i
"616",387,1186,"8/09/2015","8/09/2015",16686+16686i
"617",387,1187,"1/01/2015","1/01/2015",16436+16436i
"618",387,1188,"11/06/2018","11/06/2019",17693+18058i
"619",387,1189,"8/09/2015","8/09/2015",16686+16686i
"620",387,1190,"1/01/2015","1/01/2015",16436+16436i
"621",387,1191,"29/11/2016","29/11/2016",17134+17134i
"622",387,1192,"1/09/2015","1/09/2015",16679+16679i
"623",387,1193,"19/09/2015","19/09/2015",16697+16697i
"624",387,1194,"11/12/2015","11/12/2015",16780+16780i
"625",387,1195,"20/10/2015","20/10/2015",16728+16728i
"626",387,1196,"29/09/2015","29/09/2015",16707+16707i
"627",387,1197,"12/06/2017","12/06/2017",17329+17329i
"628",2568,1199,"20/10/2016","20/10/2016",17094+17094i
"629",2604,1200,"28/11/2016","28/11/2016",17133+17133i
"630",2568,1201,"2/05/2016","2/05/2016",16923+16923i
"631",2604,1202,"3/10/2016","3/10/2016",17077+17077i
"632",111,1206,"20/10/2016","20/10/2016",17094+17094i
"633",111,1207,"1/01/2015","1/01/2015",16436+16436i
"634",111,1208,"20/10/2016","20/10/2016",17094+17094i
"635",2608,1209,"18/12/2020","18/12/2022",18614+19344i
"636",2610,1211,"29/11/2016","29/11/2016",17134+17134i
"637",2610,3606,"17/04/2018","17/05/2018",17638+17668i
"638",2500,1213,"1/11/2016","1/11/2016",17106+17106i
"639",2616,1217,"1/01/2015","1/01/2015",16436+16436i
"640",2620,1221,"29/11/2019","29/11/2020",18229+18595i
"641",2621,1222,"7/10/2016","7/10/2016",17081+17081i
"642",2439,1223,"12/09/2016","12/09/2019",17056+18151i
"643",2622,1224,"30/07/2020","30/07/2021",18473+18838i
"644",2626,1236,"23/09/2016","23/09/2016",17067+17067i
"645",2628,1238,"14/10/2019","14/10/2021",18183+18914i
"646",2629,1239,"28/06/2016","28/06/2017",16980+17345i
"647",463,1241,"8/11/2016","8/11/2019",17113+18208i
"648",2631,1244,"1/01/2015","1/01/2015",16436+16436i
"649",2632,1243,"16/10/2020","16/10/2021",18551+18916i
"650",2633,1245,"22/09/2016","22/09/2016",17066+17066i
"651",2604,1246,"19/09/2016","19/09/2016",17063+17063i
"652",2636,1249,"30/07/2020","30/07/2022",18473+19203i
"653",2636,1250,"28/11/2016","28/11/2016",17133+17133i
"654",127,1251,"28/11/2016","28/11/2016",17133+17133i
"655",437,1252,"15/09/2016","15/09/2019",17059+18154i
"656",528,1255,"4/08/2016","4/08/2016",17017+17017i
"657",2638,1256,"8/09/2016","8/09/2016",17052+17052i
"658",2639,1257,"5/12/2016","5/12/2016",17140+17140i
"659",2639,1258,"5/12/2016","5/12/2016",17140+17140i
"660",115,1261,"2/12/2016","2/12/2018",17137+17867i
"661",2413,1263,"9/09/2016","9/09/2016",17053+17053i
"662",2645,1266,"9/09/2016","9/03/2017",17053+17234i
"663",2653,1274,"30/09/2016","30/09/2016",17074+17074i
"664",37,1275,"26/08/2016","26/08/2016",17039+17039i
"665",2654,1276,"15/02/2019","15/08/2019",17942+18123i
"666",2655,1277,"16/08/2018","16/08/2020",17759+18490i
"667",2656,1278,"5/09/2016","5/03/2018",17049+17595i
"668",311,1282,"11/11/2013","11/11/2013",16020+16020i
"669",311,1283,"11/11/2013","11/11/2016",16020+17116i
"670",311,1284,"23/07/2015","23/07/2015",16639+16639i
"671",311,1285,"2/01/2016","2/01/2016",16802+16802i
"672",311,1286,"2/01/2016","2/01/2016",16802+16802i
"673",311,1287,"10/06/2016","10/06/2016",16962+16962i
"674",311,1288,"8/06/2016","8/06/2017",16960+17325i
"675",311,1289,"22/04/2016","22/04/2016",16913+16913i
"676",311,1290,"1/01/2015","1/01/2015",16436+16436i
"677",311,1291,"16/06/2016","16/06/2016",16968+16968i
"678",311,1292,"4/10/2019","4/10/2020",18173+18539i
"679",574,1293,"4/12/2016","4/12/2016",17139+17139i
"680",574,1294,"4/12/2016","4/12/2016",17139+17139i
"681",108,1281,"1/04/2018","1/04/2021",17622+18718i
"682",2181,1300,"9/11/2016","9/11/2016",17114+17114i
"683",2685,1302,"4/10/2016","4/10/2019",17078+18173i
"684",2686,1303,"26/08/2013","26/08/2014",15943+16308i
"685",2687,1304,"6/01/2016","6/01/2016",16806+16806i
"686",2330,809,"1/01/2016","1/01/2016",16801+16801i
"687",2527,1295,"4/03/2019","4/09/2019",17959+18143i
"688",2691,1307,"2/05/2018","2/05/2021",17653+18749i
"689",2692,1308,"5/12/2016","5/12/2016",17140+17140i
"690",2589,1160,"9/02/2017","9/02/2020",17206+18301i
"691",417,1320,"4/12/2016","4/12/2016",17139+17139i
"692",364,1326,"5/12/2016","5/12/2016",17140+17140i
"693",2450,1328,"20/10/2016","20/10/2016",17094+17094i
"694",2595,1330,"6/10/2016","6/10/2016",17080+17080i
"695",43,1331,"9/12/2016","9/12/2016",17144+17144i
"696",2705,1332,"12/09/2016","12/09/2019",17056+18151i
"697",2706,1333,"5/08/2020","5/08/2021",18479+18844i
"698",113,1334,"20/10/2016","20/10/2018",17094+17824i
"699",2622,1337,"16/09/2019","16/09/2020",18155+18521i
"700",2048,1339,"21/07/2020","21/07/2021",18464+18829i
"701",2177,1344,"24/04/2019","24/04/2020",18010+18376i
"702",2316,1345,"30/11/2016","30/11/2016",17135+17135i
"703",2714,1346,"1/01/2015","1/01/2015",16436+16436i
"704",2620,1349,"9/12/2016","9/12/2016",17144+17144i
"705",2529,1350,"16/10/2019","16/10/2020",18185+18551i
"706",2655,1351,"16/08/2018","16/08/2020",17759+18490i
"707",2717,1352,"20/01/2016","20/01/2018",16820+17551i
"708",2715,1354,"1/01/2015","1/01/2015",16436+16436i
"709",2715,371,"1/01/2015","1/01/2015",16436+16436i
"710",2716,1358,"24/06/2016","24/06/2016",16976+16976i
"711",2719,1359,"28/09/2016","28/09/2016",17072+17072i
"712",2716,1362,"5/10/2016","5/10/2016",17079+17079i
"713",2527,1363,"1/01/2015","1/01/2015",16436+16436i
"714",2723,1367,"13/09/2016","13/09/2016",17057+17057i
"715",2725,1369,"29/03/2016","29/03/2017",16889+17254i
"716",2568,1371,"1/01/2015","1/01/2015",16436+16436i
"717",2316,1372,"30/11/2016","30/11/2016",17135+17135i
"718",2307,1373,"10/11/2016","10/11/2016",17115+17115i
"719",2181,1376,"28/11/2016","28/11/2016",17133+17133i
"720",2382,1378,"13/02/2017","13/02/2020",17210+18305i
"721",2382,1379,"30/11/2016","30/11/2016",17135+17135i
"722",177,1380,"1/01/2015","1/01/2015",16436+16436i
"723",2730,1381,"23/09/2016","23/09/2016",17067+17067i
"724",2733,1384,"21/09/2016","21/09/2016",17065+17065i
"725",86,1386,"12/12/2016","12/12/2016",17147+17147i
"726",51,1387,"5/10/2016","5/04/2018",17079+17626i
"727",2626,1388,"1/01/2015","1/01/2015",16436+16436i
"728",2608,1391,"13/12/2016","13/12/2016",17148+17148i
"729",120,1394,"7/09/2016","7/09/2016",17051+17051i
"730",2638,1395,"13/12/2016","13/12/2016",17148+17148i
"731",184,1397,"15/05/2019","15/05/2020",18031+18397i
"732",2436,1398,"14/12/2016","14/12/2016",17149+17149i
"733",2742,1399,"15/11/2016","15/03/2017",17120+17240i
"734",2741,1400,"27/10/2016","27/10/2016",17101+17101i
"735",2743,1401,"29/08/2019","29/08/2021",18137+18868i
"736",2442,1402,"19/07/2016","19/07/2016",17001+17001i
"737",2491,1403,"28/06/2016","28/06/2019",16980+18075i
"738",2656,1404,"26/01/2018","26/01/2019",17557+17922i
"739",2744,1405,"15/12/2016","15/12/2016",17150+17150i
"740",503,1407,"1/01/2015","1/01/2015",16436+16436i
"741",2747,1410,"20/09/2016","20/03/2017",17064+17245i
"742",2475,1501,"25/10/2017","25/10/2019",17464+18194i
"743",684,1483,"9/11/2020","9/07/2021",18575+18817i
"744",2398,1485,"15/12/2016","15/12/2016",17150+17150i
"745",2748,1486,"7/08/2020","7/08/2022",18481+19211i
"746",821,1487,"5/10/2016","5/10/2016",17079+17079i
"747",450,1488,"16/12/2016","16/12/2016",17151+17151i
"748",2598,1489,"30/08/2016","30/08/2017",17043+17408i
"749",303,1490,"12/12/2016","12/12/2016",17147+17147i
"750",2742,1406,"28/03/2017","28/03/2019",17253+17983i
"751",2139,1492,"22/09/2013","22/09/2013",15970+15970i
"752",2475,1502,"15/10/2016","15/10/2016",17089+17089i
"753",450,1494,"1/01/2015","1/01/2015",16436+16436i
"754",2754,1498,"16/10/2016","16/10/2016",17090+17090i
"755",2756,1500,"13/11/2016","13/11/2016",17118+17118i
"756",450,1415,"15/12/2016","15/12/2016",17150+17150i
"757",450,1445,"15/12/2016","15/12/2016",17150+17150i
"758",2356,1505,"12/07/2018","12/01/2019",17724+17908i
"759",2629,1508,"21/12/2016","21/12/2017",17156+17521i
"760",304,1510,"12/11/2014","12/11/2014",16386+16386i
"761",394,1511,"19/12/2016","19/12/2016",17154+17154i
"762",394,1512,"1/01/2015","1/01/2015",16436+16436i
"763",394,1513,"12/12/2016","12/12/2016",17147+17147i
"764",394,1514,"7/12/2016","7/12/2016",17142+17142i
"765",394,1515,"22/12/2016","22/12/2016",17157+17157i
"766",394,1516,"21/12/2016","21/12/2016",17156+17156i
"767",3,1519,"7/09/2016","7/09/2016",17051+17051i
"768",2764,1520,"1/01/2015","1/01/2015",16436+16436i
"769",565,1877,"12/09/2016","12/09/2016",17056+17056i
"770",565,1878,"12/10/2016","12/10/2016",17086+17086i
"771",416,1524,"25/01/2016","25/01/2016",16825+16825i
"772",416,1525,"25/01/2016","25/01/2016",16825+16825i
"773",416,1526,"25/01/2016","25/01/2016",16825+16825i
"774",2060,1528,"15/12/2016","15/12/2016",17150+17150i
"775",772,1530,"15/12/2016","15/12/2016",17150+17150i
"776",2584,1531,"15/12/2016","15/12/2016",17150+17150i
"777",151,1064,"21/11/2017","21/11/2020",17491+18587i
"778",2770,1532,"1/07/2019","1/07/2020",18078+18444i
"779",2771,1533,"5/04/2016","5/04/2016",16896+16896i
"780",2405,1535,"13/12/2016","13/12/2016",17148+17148i
"781",465,1537,"28/12/2016","28/12/2016",17163+17163i
"782",2773,1536,"8/08/2016","8/08/2019",17021+18116i
"783",2199,1538,"22/01/2020","22/01/2021",18283+18649i
"784",2717,1540,"3/05/2019","3/05/2020",18019+18385i
"785",469,1541,"21/12/2016","21/12/2016",17156+17156i
"786",2774,1542,"1/01/2015","1/01/2015",16436+16436i
"787",2280,1543,"31/10/2016","31/10/2016",17105+17105i
"788",2280,1544,"20/07/2016","20/07/2016",17002+17002i
"789",2775,1545,"11/04/2016","11/04/2016",16902+16902i
"790",484,1546,"13/12/2016","13/12/2016",17148+17148i
"791",2777,1548,"5/01/2018","5/01/2020",17536+18266i
"792",603,1551,"6/04/2016","6/10/2016",16897+17080i
"793",441,1552,"27/12/2016","27/12/2016",17162+17162i
"794",2426,1553,"13/10/2016","13/10/2016",17087+17087i
"795",508,1555,"24/04/2017","24/04/2017",17280+17280i
"796",NA,1556,"9/08/2016","9/08/2016",17022+17022i
"797",493,1560,"1/01/2015","1/01/2015",16436+16436i
"798",2775,1561,"30/06/2016","30/06/2016",16982+16982i
"799",2601,1563,"16/06/2016","16/06/2019",16968+18063i
"800",152,1564,"2/01/2017","2/01/2017",17168+17168i
"801",129,1565,"1/01/2015","1/01/2015",16436+16436i
"802",155,1566,"2/01/2017","2/01/2017",17168+17168i
"803",529,1568,"1/01/2015","1/01/2015",16436+16436i
"804",528,1569,"2/08/2017","2/08/2017",17380+17380i
"805",2747,1572,"20/12/2016","20/12/2016",17155+17155i
"806",2788,1573,"19/12/2016","19/12/2016",17154+17154i
"807",124,1574,"20/07/2016","20/07/2016",17002+17002i
"808",2791,1577,"1/01/2015","1/01/2015",16436+16436i
"809",2792,1578,"22/04/2016","22/04/2016",16913+16913i
"810",2564,1579,"29/12/2016","29/12/2016",17164+17164i
"811",2198,1584,"4/10/2019","4/10/2020",18173+18539i
"812",2184,1136,"12/10/2016","12/10/2016",17086+17086i
"813",450,1433,"1/01/2015","1/01/2015",16436+16436i
"814",2800,1589,"4/01/2017","4/01/2017",17170+17170i
"815",113,1590,"26/10/2016","26/10/2016",17100+17100i
"816",773,1591,"5/12/2016","5/12/2016",17140+17140i
"817",833,1592,"3/11/2016","3/11/2016",17108+17108i
"818",364,1325,"5/12/2016","5/12/2017",17140+17505i
"819",2616,1594,"21/10/2019","21/10/2020",18190+18556i
"820",782,1596,"1/07/2018","1/07/2020",17713+18444i
"821",2803,1598,"6/03/2020","6/03/2022",18327+19057i
"822",2804,1600,"10/08/2016","10/08/2016",17023+17023i
"823",387,1601,"29/08/2016","29/08/2016",17042+17042i
"824",2190,1602,"31/03/2021","31/03/2022",18717+19082i
"825",167,1604,"16/09/2019","16/03/2021",18155+18702i
"826",2558,1606,"15/11/2016","15/11/2017",17120+17485i
"827",2807,1607,"1/01/2017","1/01/2020",17167+18262i
"828",2596,1608,"23/08/2016","23/08/2016",17036+17036i
"829",2811,1613,"10/01/2017","10/01/2017",17176+17176i
"830",2812,1614,"27/11/2015","27/01/2016",16766+16827i
"831",2189,1615,"9/10/2017","9/10/2018",17448+17813i
"832",353,1617,"1/01/2017","1/01/2017",17167+17167i
"833",352,1609,"1/01/2017","1/01/2017",17167+17167i
"834",450,1619,"10/01/2017","10/01/2017",17176+17176i
"835",351,1620,"1/01/2017","1/01/2020",17167+18262i
"836",2391,1622,"12/07/2016","12/07/2016",16994+16994i
"837",2399,1017,"12/09/2019","12/09/2021",18151+18882i
"838",2500,1623,"23/07/2016","23/07/2019",17005+18100i
